"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"engine_model/ha_104";"Ha-104";"Ha-104";"Ha-104";"Ha-104";"Ha-104";"Ха-104";"Ha-104";"Ha-104";"Ha-104";"Ha-104";"Ha-104";"Ha-104";"Ha-104";"Ha-104";"하-104";"Ha-104";"ハ\t104";"Ha-104";;
"engine_model/ha_112";"Ha-112";"Ha-112";"Ha-112";"Ha-112";"Ha-112";"Ха-112";"Ha-112";"Ha-112";"Ha-112";"Ha-112";"Ha-112";"Ha-112";"Ha-112";"Ha-112";"하112";"Ha-112";"ハ\t112";"ハ\t112";;
"engine_model/ha_112_2";"Ha-112-2";"Ha-112-2";"Ha-112-2";"Ha-112-2";"Ha-112-2";"Ха-112-2";"Ha-112-2";"Ha-112-2";"Ha-112-2";"Ha-112-2";"Ha-112-2";"Ha-112-2";"Ha-112-2";"Ha-112-2";"하112-II";"Ha-112-II";"ハ\t112-II";"Ha-112-2";;
"engine_model/ha_112_2ru";"Ha-112-II Ru";"Ha-112-II Ru";"Ha-112-II Ru";"Ha-112-II Ru";"Ha-112-II Ru";"Ха-112-II Ру";"Ha-112-II Ru";"Ha-112-II Ru";"Ha-112-II Ru";"Ha-112-II Ru";"Ha-112-II Ru";"Ha-112-II Ru";"Ha-112-II Ru";"Ha-112-II Ru";"하112-II루";"Ha-112-II Ru";"ハ\t112-II ル";"ハ\t112-II ル";;
"engine_model/kasei_26";"Kasei 26";"Kasei 26";"Kasei 26";"Kasei 26";"Kasei 26";"Касей 26";"Kasei 26";"Kasei 26";"Kasei 26";"Kasei 26";"Kasei 26";"Kasei 26";"Kasei 26";"Kasei 26";"카세이 26형";"火\t星\t二\t六\t型";"火星\t26型";"火\t星\t二\t六\t型";;
"engine_model/kinsei_62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"Kinsei 62";"킨세이 62";"金\t星\t六\t二\t型";"金星 62";"金\t星\t六\t二\t型";;
"engine_model/mitsubishi_10zf_22wt";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"Mitsubishi 10ZF 22WT";"미쓰비시 10ZF 22WT";"三\t菱 10ZF 22WT";"三菱 10ZF 22WT";"三\t菱 10ZF 22WT";;
"engine_manufacturer/kawasaki";"Kawasaki";"Kawasaki";"Kawasaki";"Kawasaki";"Kawasaki";"Кавасаки";"Kawasaki";"Kawasaki";"Kawasaki";"Kawasaki";"Kawasaki";"Kawasaki";"Kawasaki";"Kawasaki";"가와사키";"川\t崎";"川崎";"川\t崎";;
"engine_model/ha_140";"Ha-140";"Ha-140";"Ha-140";"Ha-140";"Ha-140";"Ха-140";"Ha-140";"Ha-140";"Ha-140";"Ha-140";"Ha-140";"Ha-140";"Ha-140";"Ha-140";"하140";"Ha-140";"ハ\t140";"Ha-140";;
"engine_model/ha9_IIa";"Ha-9-2A";"Ha-9-2A";"Ha-9-2A";"Ha-9-2A";"Ha-9-2A";"Ха-9-2А";"Ha-9-2A";"Ha-9 2a";"Ha-9-2A";"Ha-9-2A";"Ha-9-2A";"Ha-9-2A";"Ha-9-2A";"Ha-9-2A";"하9-II갑";"Ha-9-II 甲";"ハ\t9-II 甲";"Ha-9-2 甲";;
"engine_manufacturer/nakajima";"Nakajima";"Nakajima";"Nakajima";"Nakajima";"Nakajima";"Накадзима";"Накадзіма";"Nakajima";"Nakajima";"Nakajima";"Nakadžima";"Nakajima";"Nakajima";"Nakajima";"나카지마";"中\t岛";"中島";"中\t島";;
"engine_model/homare_12";"Homare 12";"Homare 12";"Homare 12";"Homare 12";"Homare 12";"Хомаре 12";"Homare 12";"Homare 12";"Homare 12";"Homare 12";"Homare 12";"Homare 12";"Homare 12";"Homare 12";"호마레 12형";"誉\t一\t二\t型";"誉\t12型";"譽\t一\t二\t型";;
"engine_model/homare_21";"Homare 21";"Homare 21";"Homare 21";"Homare 21";"Homare 21";"Хомаре 21";"Homare 21";"Homare 21";"Homare 21";"Homare 21";"Homare 21";"Homare 21";"Homare 21";"Homare 21";"호마레 21형";"誉\t二\t一\t型";"誉\t21型";"譽\t二\t一\t型";;
"engine_model/homare_42";"Homare 42";"Homare 42";"Homare 42";"Homare 42";"Homare 42";"Хомаре 42";"Homare 42";"Homare 42";"Homare 42";"Homare 42";"Homare 42";"Homare 42";"Homare 42";"Homare 42";"호마레 42";"誉\t四\t二\t型";"誉\t42型";"譽\t四\t二\t型";;
"engine_model/kotobuki_41";"Kotobuki 41";"Kotobuki 41";"Kotobuki 41";"Kotobuki 41";"Kotobuki 41";"Котобуки 41";"Kotobuki 41";"Kotobuki 41";"Kotobuki 41";"Kotobuki 41";"Kotobuki 41";"Kotobuki 41";"Kotobuki 41";"Kotobuki 41";"코토부키 41형";"寿\t四\t一\t型";"寿\t41型";"壽\t四\t一\t型";;
"engine_model/sakae_12";"Sakae 12";"Sakae 12";"Sakae 12";"Sakae 12";"Sakae 12";"Сакае 12";"Сакае 12";"Sakae-12";"Sakae 12";"Sakae 12";"Sakae 12";"Sakae 12";"Sakae 12";"Sakae 12";"사카에 12형";"荣\t一\t二\t型";"栄\t12型";"榮\t一\t二\t型";;
"engine_model/sakae_21";"Sakae 21";"Sakae 21";"Sakae 21";"Sakae 21";"Sakae 21";"Сакае 21";"Сакае 12";"Sakae-21";"Sakae 21";"Sakae 21";"Sakae 21";"Sakae 21";"Sakae 21";"Sakae 21";"사카에 21형";"荣\t二\t一\t型";"栄\t21型";"榮\t二\t一\t型";;
"engine_model/mk4b";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";"MK4B";;
"engine_model/ha_109";"Ha-109";"Ha-109";"Ha-109";"Ha-109";"Ha-109";"Ха-109";"Ha-109";"Ha-109";"Ha-109";"Ha-109";"Ha-109";"Ha-109";"Ha-109";"Ha-109";"하109";"Ha-109";"ハ\t109";"Ha-109";;
"engine_model/ha_115_2";"Ha-115-II";"Ha-115-II";"Ha-115-II";"Ha-115-II
";"Ha-115-II";"Ха-115-2";"Ха-115-2";"Ha-115-II";"Ha-115-II";"Ha-115-II";"Ha-115-II";"Ha-115-II";"Ha-115-II";"Ha-115-II";"하-115-II";"Ha-115-II";"ハ\t115-II";"Ha-115-II";;
"engine_manufacturer/honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"Honeywell";"허니웰";"霍\t尼\t韦\t尔";"Honeywell";"霍\t尼\t韋\t爾";;
"engine_model/agt_1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";"AGT1500";;
"engine_manufacturer/perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"Perkins";"퍼킨스";"珀\t金\t斯";"Perkins";"珀\t金\t斯";;
"engine_model/cv12_6a";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";"CV12-6A";;
"engine_manufacturer/mtu";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";"MTU";;
"engine_model/mb_873_ka_501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";"MB 873 Ka-501";;
"engine_model/mt_881_ka_500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";"MT 881 Ka-500";;
"engine_manufacturer/hpz";"HPZ";"HPZ";"HPZ";"HPZ";"HPZ";"ХПЗ";"ХПЗ";"HPZ";"HPZ";"HPZ";"HPZ";"HPZ";"HPZ";"HPZ";"HPZ";"哈\t尔\t科\t夫\t共\t产\t国\t际\t机\t车\t工\t厂";"HPZ";"哈\t爾\t科\t夫\t機\t車\t工\t廠";;
"engine_model/5tdf";"5TDF";"5TDF";"5TDF";"5TDF";"5TDF";"5ТДФ";"5ТДФ";"5TDF";"5TDF";"5TDF";"5TDF";"5TDF";"5TDF";"5TDF";"5TDF";"5TDF";"5TDF";"5TDF";;
"engine_model/v_2_is";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";"В-2-ИС";"В-2-ІС";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";"V-2-IS";;
"engine_manufacturer/CNGC";"CNGC";"CNGC";"CNGC";"CNGC";"CNGC";"КСГК";"CNGC";"CNGC";"CNGC";"CNGC";"CNGC";"CNGC";"CNGC";"CNGC";"CNGC";"中\t国\t兵\t器\t工\t业\t集\t团";"CNGC";"中\t國\t兵\t器\t工\t業\t集\t團";;
"engine_model/12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";"12150L";;
"engine_manufacturer/yamz";"YaMZ";"YaMZ";"YaMZ";"YaMZ";"YaMZ";"ЯМЗ";"ЯМЗ";"JaMZ";"YaMZ";"YaMZ";"JaMZ";"YaMZ";"YaMZ";"YaMZ";"YaMZ";"雅\t罗\t斯\t拉\t夫\t尔\t汽\t车\t厂";"YaMZ";"雅\t羅\t斯\t拉\t夫\t爾\t汽\t車\t廠";;
"engine_model/238v";"238V";"238V";"238V";"238V";"238V";"238В";"238В";"238W";"238V";"238V";"238V";"238V";"238V";"238V";"238V";"238V";"238V";"238V";;
"engine_manufacturer/scania";"Scania";"Scania";"Scania";"Scania";"Scania";"Scania";"Scania";"Scania";"Scania";"Scania";"Scania";"Scania";"Scania";"Scania";"스카니아";"斯\t堪\t尼\t亚";"Scania";"斯\t堪\t尼\t亞";;
"engine_model/dsi_14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";"DSI14";;
"engine_manufacturer/shvetsov";"Shvetsov";"Shvetsov";"Shvetsov";"Shvetsov";"Shvetsov";"Швецов";"Швецов";"Szwecow";"Shvetsov";"Shvetsov";"Švecov";"Shvetsov";"Shvetsov";"Shvetsov";"쉬베초프";"什\t韦\t佐\t夫";"ソロヴィヨーフ";"什\t韋\t佐\t夫";;
"engine_model/m-25v";"M-25V";"M-25V";"M-25V";"M-25V";"M-25V";"М-25В";"М-25В";"M-25V";"M-25V";"M-25V";"M-25V";"M-25V";"M-25V";"M-25V";"M-25V";"M-25V";"M-25v";"M-25V";;
"engine_model/m-71";"M-71";"M-71";"M-71";"M-71";"M-71";"М-71";"M-71";"M-71";"M-71";"M-71";"M-71";"M-71";"M-71";"M-71";"M-71";"M-71";"M-71";"M-71";;
"engine_model/M-82";"M-82";"M-82";"M-82";"M-82";"M-82";"М-82";"M-82";"M-82";"M-82";"M-82";"M-82";"M-82";"M-82";"M-82";"M-82";"M-82";"M-82";"M-82";;
"engine_model/M-82-fn";"M-82FN";"M-82FN";"M-82FN";"M-82FN";"M-82FN";"М-82ФН";"М-82ФН";"M-82FN";"M-82FN";"M-82FN";"M-82FN";"M-82FN";"M-82FN";"M-82FN";"M-82FN";"M-82FN";"M-82-FN";"M-82FN";;
"engine_manufacturer/mikulin";"Mikulin";"Mikulin";"Mikulin";"Mikulin";"Mikulin";"Микулин";"Микулин";"Mikulin";"Mikulin";"Mikulin";"Mikulin";"Mikulin";"Mikulin";"Mikulin";"미쿨린";"米\t库\t林";"ミクーリン";"米\t庫\t林";;
"engine_model/am-38";"AM-38";"AM-38";"AM-38";"AM-38";"AM-38";"АМ-38";"AM-38";"Am-38";"AM-38";"AM-38";"AM-38";"AM-38";"AM-38";"AM-38";"AM-38";"AM-38";"Am-38";"AM-38";;
"engine_model/am-38f";"AM-38F";"AM-38F";"AM-38F";"AM-38F";"AM-38F";"АМ-38Ф";"АМ-38Ф";"AM-38F";"AM-38F";"AM-38F";"AM-38F";"AM-38F";"AM-38F";"AM-38F";"AM-38F";"AM-38F";"Am-38f";"AM-38F";;
"engine_model/am-42";"AM-42";"AM-42";"AM-42";"AM-42";"AM-42";"АМ-42";"AM-42";"Am-42";"AM-42";"AM-42";"AM-42";"AM-42";"AM-42";"AM-42";"AM-42";"AM-42";"Am-42";"AM-42";;
"engine_model/am-42fb";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"АМ-42ФБ";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";"AM-42FB";;
"engine_manufacturer/junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"Junkers";"융커스";"容\t克\t斯";"ユンカース";"容\t克\t斯";;
"engine_model/jumo210c";"Jumo 210С";"Jumo 210С";"Jumo 210С";"Jumo 210С";"Jumo 210C";"Jumo 210С";"Jumo 210С";"Jumo 210С";"Jumo 210С";"Jumo 210С";"Jumo 210С";"Jumo 210С";"Jumo 210С";"Jumo 210С";"유모 210C";"Jumo 210\tС";"ユモ\t210C";"Jumo 210\tС";;
"engine_model/jumo_210d";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"Jumo 210D";"유모-210D";"Jumo 210D";"ユモ 210D";"Jumo 210D";;
"engine_model/jumo_210g";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"Jumo 210G";"유모 210G";"Jumo 210G";"ユモ 210G";"Jumo 210G";;
"engine_model/jumo_211d";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"Jumo 211D";"유모 211D";"Jumo 211D";"ユモ 211D";"Jumo 211D";;
"engine_model/jumo_211f";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"Jumo 211F";"유모 211F";"Jumo 211F";"ユモ 211F";"Jumo 211F";;
"engine_model/jumo_211j";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"Jumo 211J";"유모 211J";"Jumo 211J";"ユモ 211J";"Jumo 211J";;
"engine_model/jumo_211n";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"Jumo 211N";"유모 211N";"Jumo 211N";"ユモ 211N";"Jumo 211N";;
"engine_model/jumo_213a";"Jumo 213А";"Jumo 213А";"Jumo 213А";"Jumo 213А";"Jumo 213А";"Jumo 213А";"Jumo 213А";"Jumo-213А";"Jumo 213А";"Jumo 213А";"Jumo 213А";"Jumo 213А";"Jumo 213А";"Jumo 213А";"유모-213А";"Jumo 213\tА";"ユモ 213А";"Jumo 213\tА";;
"engine_model/jumo_213e";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"Jumo 213E";"유모 213E";"Jumo 213E";"ユモ 213E";"Jumo 213E";;
"engine_model/jumo_213e1";"Jumo-213E1";"Jumo-213E1";"Jumo-213E1";"Jumo-213E1";"Jumo 213E1";"Jumo-213E1";"Jumo 213E1";"Jumo 213E1";"Jumo-213E1";"Jumo-213E1";"Jumo-213E1";"Jumo-213E1";"Jumo-213E1";"Jumo-213E1";"유모 213E1";"Jumo 213E1";"ユモ 213E1";"Jumo-213E1";;
"engine_manufacturer/p&w";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"Pratt & Whitney";"프랫 앤 휘트니";"普\t惠";"プラット・アンド・ホイットニー";"普\t惠";;
"engine_model/r-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";"R-1535-2";;
"engine_model/r1830-17";"R-1830-17";"R-1830-17";"R-1830-17";"R-1830-17";"R-1830-17";"R-1830-17";"R-1830-17";"R1830-17";"R-1830-17";"R-1830-17";"R-1830-17";"R-1830-17";"R-1830-17";"R-1830-17";"R1830-17";"R-1830-17";"R1830-17";"R-1830-17";;
"engine_model/r1830-47";"R-1830-47";"R-2800-10w";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";"R-1830-47";;
"engine_model/r1830-64";"R1830-64";"R1830-64";"R1830-64";"R1830-64";"R1830-64";"R1830-64";"R1830-64";"R1830-64";"R1830-64";"R1830-64";"R-1830-64";"R1830-64";"R1830-64";"R1830-64";"R1830-64";"R-1830-64";"R1830-64";"R1830-64";;
"engine_model/r1830-65";"R1830-65";"R1830-65";"R1830-65";"R1830-65";"R1830-65";"R1830-65";"R1830-65";"R1830-65";"R1830-65";"R1830-65";"R-1830-65";"R1830-65";"R1830-65";"R1830-65";"R1830-65";"R-1830-65";"R1830-65";"R1830-65";;
"engine_model/r1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R-1830-86";"R1830-86";"R-1830-86";;
"engine_model/r1830-92";"R1830-92";"R1830-92";"R1830-92";"R1830-92";"R1830-92";"R1830-92";"R1830-92";"R1830-92";"R1830-92";"R1830-92";"R-1830-92";"R1830-92";"R1830-92";"R1830-92";"R1830-92";"R-1830-92";"R1830-92";"R1830-92";;
"engine_model/r2800-8w";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R-2800-8W";"R2800-8w";"R-2800-8W";;
"engine_model/r2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10w";"R-2800-10W";"R-2800-10w";"R-2800-10w";;
"engine_model/r2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18w";"R-2800-18W";"R-2800-18w";"R-2800-18w";;
"engine_model/r2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";"R-2800-31";;
"engine_model/r2800-34w";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R-2800-34W";"R2800-34w";"R-2800-34W";;
"engine_model/r2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";"R-2800-43";;
"engine_model/r2800-57c";"R-2800-57C";"R-2800-57C";"R-2800-57C";"R-2800-57C";"R-2800-57C";"R-2800-57C";"R-2800-57С";"R-2800-57C";"R-2800-57C";"R-2800-57C";"R-2800-57c";"R-2800-57C";"R-2800-57C";"R-2800-57C";"R-2800-57C";"R-2800-57C";"R2800-57c";"R-2800-57C";;
"engine_model/r2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R-2800-63";"R2800-63";"R-2800-63";;
"engine_model/r2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R-2800-73";"R2800-73";"R-2800-73";;
"engine_model/r2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";"R-2800-75";;
"engine_model/r2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";"R-2800-79";;
"engine_model/r2800-83wa";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";"R2800-83WA";;
"engine_model/r4360_4w";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";"R-4360-4W";;
"engine_model/r_4360_4_wasp_major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 Wasp Major";"R-4360-4 와스프 메이저";"R-4360-4";"R-4360-4 ワスプ・メジャー";"R-4360-4 大\t黃\t蜂";;
"engine_manufacturer/tumansky";"Tumansky";"Tumansky";"Tumansky";"Tumansky";"Tumansky";"Туманский";"Туманський";"Tumansky";"Tumansky";"Tumansky";"Tumansky";"Tumansky";"Tumansky";"Tumansky";"투만스키";"图\t曼\t斯\t基";"Tumansky";"圖\t曼\t斯\t基";;
"engine_model/M-87b";"M-87B";"M-87B";"M-87B";"M-87B";"M-87B";"M-87Б";"M-87Б";"M-87B";"M-87B";"M-87B";"M-87B";"M-87B";"M-87B";"M-87B";"M-87B";"M-87B";"M-87B";"M-87B";;
"engine_model/m-88";"M-88";"M-88";"M-88";"M-88";"M-88";"М-88";"M-88";"M-88";"M-88";"M-88";"M-88";"M-88";"M-88";"M-88";"M-88";"M-88";"M-88";"M-88";;
"engine_manufacturer/charomskiy";"Charomskiy";"Charomskiy";"Charomskiy";"Charomskiy";"Charomskiy";"Чаромский";"Чаромскій";"Czaromski";"Charomskiy";"Charomskiy";"Čaromskij";"Charomskiy";"Charomskiy";"Charomskiy";"체롬스키";"恰\t罗\t姆\t斯\t基";"チャロムスキー";"恰\t羅\t姆\t斯\t基";;
"engine_model/ach-30";"ACh-30";"ACh-30";"ACh-30";"ACh-30";"ACh-30";"АЧ-30";"АЧ-30";"ACz-30";"ACh-30";"ACh-30";"AČ-30";"ACh-30";"ACh-30";"ACh-30";"ACh-30";"ACh-30";"ACH-30";"ACh-30";;
"engine_manufacturer/daimler_benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"Daimler-Benz";"다임러 벤츠";"戴\t姆\t勒\t-\t奔\t驰";"ダイムラー・ベンツ";"戴\t姆\t勒\t-\t賓\t士";;
