"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"streaks/uprank_kill_grade_2/desc";"Destroyed a vehicle of the same type (ground, water, air), whose battle rank is higher than your own by 3-5. This reward can only be obtained once per battle";"A détruit un véhicule du même type (sol, eau, air), dont le rang de combat est supérieur au vôtre de 3 à 5. La récompense ne peut être obtenue qu'une fois par bataille";"Per aver distrutto un mezzo dello stesso tipo (terra, mare, aria) con un livello di combattimento più alto del tuo di 3-5. Questa ricompensa può essere ottenuta solo 1 volta per battaglia";"Ein Fahrzeug desselben Typs (zu Lande, zu Wasser oder in der Luft) zerstört, dessen Kampfrang um 3-5 höher ist als der eigene. Diese Belohnung kann nur einmal pro Kampf erhalten werden";"Has destruido un vehículo del mismo tipo (tierra, agua, aire), cuyo rango de batalla es superior al tuyo en 3-5. Esta recompensa sólo puede obtenerse una vez por batalla";"Уничтожил технику такого же типа (наземная, водная, воздушная), ранг которой на 3-5 выше вашей. Данную награду можно получить только один раз за бой";"Знищив техніку того самого типу (наземну, водну, повітряну), але з бойовим рангом на 3–5 вищим, ніж у власної. Цю нагороду можна отримати один раз за битву";"Zniszczono pojazd tego samego typu (naziemny, wodny, powietrzny), którego klasyfikacja bitewna jest wyższa od twojej przynajmniej o 3-5. Tę nagrodę możesz otrzymać tylko raz na bitwę";"Destruiu um veículo do mesmo tipo (terrestre, aquático, aéreo) com uma classificação em combate superior à sua por 3-5. Esta recompensa só pode ser obtida uma vez por batalha";"Savaş seviyesi sizinkinden 3-5 daha yüksek olan aynı tipte (kara, su, hava) bir aracı yok ettiniz. Bu ödül savaş başına yalnızca bir kez alınabilir";"Zničil jsi stroj stejného typu (pozemní, námořní, vzdušný), jehož BR je o 3-5 vyšší než tvoje. Tuto odměnu lze získat pouze jednou za bitvu";"Κατέστρεψε ένα όχημα του ίδιου τύπου (εδάφους, θαλάσσης, αέρος), του οποίου η κλάση μάχης είναι υψηλότερη από του δικού σας οχήματος κατά 3-5. Αυτή η ανταμοιβή μπορεί να δοθεί μόνο μία φορά ανά μάχη";"Menghancurkan kendaraan dengan jenis yang sama (darat, air, udara), yang memiliki rank pertempuran lebih tinggi dari kendaraanmu sebanyak 3—5. Imbalan ini hanya bisa diperoleh satu kali per pertempuran.";"ทำลายพาหนะชนิดเดียวกัน (ทางบก, ทางน้ำ, ทางอากาศ) ซึ่งมีระดับต่อสู้สูงกว่าระดับของคุณอย่างน้อย 3-5 ระดับ สามารถรับรางวัลนี้ได้เพียงครั้งเดียวต่อการต่อสู้";"같은 유형의 플레이어 장비(지상, 공중, 해상)이면서 자신의 장비보다 3 ~ 5 랭크 높은 장비를 격파했습니다. 전투 당 하나만 획득할 수 있습니다.";"摧\t毁\t同\t军\t种\t敌\t方\t高\t等\t级\t单\t位 (目\t标\t等\t级\t高\t出\t自\t身 3-5 级)。\t每\t场\t战\t斗\t只\t能\t获\t得\t一\t次。";"バトルランクが\t自分より\t3～5高い、\t同じ\tタイプ（地上、\t水上、\t空中）\tの\t車両を\t破壊しました。\tこの\t報酬は\t1\tバトルにつき\t1回のみ\t獲得可能";"摧\t毀\t等\t級\t至\t少\t高\t出\t自\t身 3-5 級\t的\t同\t兵\t種 (戰\t車、\t船\t艦、\t戰\t機) 敵\t方\t高\t階\t單\t位，\t每\t場\t戰\t鬥\t最\t多\t獲\t得\t一\t次";;
"streaks/uprank_kill_grade_3";"God Mode!";"Divin !";"Modalità Dio!";"Gott-Modus!";"¡Modo Dios!";"Подобный богу";"Давид";"Dawid i Goliat!";"Modo Deus!";"Tanrı Modu!";"Božský mód!";"Λειτουργία Θεού!";"God Mode!";"ระดับInw!";"갓 모드!";"神\t挡\t杀\t神！";"ゴッドモード！";"神\t擋\t殺\t神！";;
"streaks/uprank_kill_grade_3/other";;;;;;;;;;;;;;;;;;;;
"streaks/uprank_kill_grade_3/desc";"Destroyed a vehicle of the same type (ground, water, air), whose battle rank is higher than your own by 6. This reward can only be obtained once per battle";"A détruit un véhicule du même type (sol, eau, air), dont le rang de combat est supérieur au vôtre de 6. La récompense ne peut être obtenue qu'une fois par bataille";"Per aver distrutto un mezzo dello stesso tipo (terra, mare, aria) con un livello di combattimento più alto del tuo di 6. Questa ricompensa può essere ottenuta solo 1 volta per battaglia";"Ein Fahrzeug desselben Typs (zu Lande, zu Wasser oder in der Luft) zerstört, dessen Kampfrang um 6 höher ist als der eigene. Diese Belohnung kann nur einmal pro Kampf erhalten werden";"Has destruido un vehículo del mismo tipo (tierra, agua, aire), cuyo rango de batalla es superior al tuyo en 6. Esta recompensa sólo puede obtenerse una vez por batalla";"Уничтожил технику такого же типа (наземная, водная, воздушная), ранг которой на 6 выше вашей. Данную награду можно получить только один раз за бой";"Знищив техніку того самого типу (наземну, водну, повітряну), але з бойовим рангом на 6 вищим, ніж у власної. Цю нагороду можна отримати один раз за битву";"Zniszczono pojazd tego samego typu (naziemny, wodny, powietrzny), którego klasyfikacja bitewna jest wyższa od twojej przynajmniej o 6. Tę nagrodę możesz otrzymać tylko raz na bitwę";"Destruiu um veículo do mesmo tipo (terrestre, aquático, aéreo) com uma classificação em combate superior à sua por 6. Esta recompensa só pode ser obtida uma vez por batalha";"Savaş seviyesi sizinkinden 6 seviye daha yüksek olan aynı tipte (kara, su, hava) bir aracı yok ettiniz. Bu ödül savaş başına yalnızca bir kez alınabilir";"Zničil jsi stroj stejného typu (pozemní, námořní, vzdušný), jehož BR je o 6 vyšší než tvoje. Tuto odměnu lze získat pouze jednou za bitvu";"Κατέστρεψε ένα όχημα του ίδιου τύπου (εδάφους, θαλάσσης, αέρος), του οποίου η κλάση μάχης είναι υψηλότερη από του δικού σας οχήματος κατά 6. Αυτή η ανταμοιβή μπορεί να δοθεί μόνο μία φορά ανά μάχη";"Menghancurkan kendaraan dengan jenis yang sama (darat, air, udara), yang memiliki rank pertempuran lebih tinggi dari kendaraanmu sebanyak 6. Imbalan ini hanya bisa diperoleh satu kali per pertempuran.";"ทำลายพาหนะชนิดเดียวกัน (ทางบก, ทางน้ำ, ทางอากาศ) ซึ่งมีระดับต่อสู้สูงกว่าระดับของคุณอย่างน้อย 6 ระดับ สามารถรับรางวัลนี้ได้เพียงครั้งเดียวต่อการต่อสู้";"같은 유형의 플레이어 장비(지상, 공중, 해상)이면서 자신의 장비보다 6 랭크 높은 장비를 격파했습니다. 전투 당 하나만 획득할 수 있습니다.";"摧\t毁\t同\t军\t种\t敌\t方\t高\t等\t级\t单\t位 (目\t标\t等\t级\t高\t出\t自\t身 6 级)。\t每\t场\t战\t斗\t只\t能\t获\t得\t一\t次。";"バトルランクが\t自分より\t6高い、\t同じ\tタイプ（地上、\t水上、\t空中）\tの\t車両を\t破壊しました。\tこの\t報酬は\t1\tバトルにつき\t1回のみ\t獲得可能";"摧\t毀\t等\t級\t至\t少\t高\t出\t自\t身 6 級\t的\t同\t兵\t種 (戰\t車、\t船\t艦、\t戰\t機) 敵\t方\t高\t階\t單\t位，\t每\t場\t戰\t鬥\t最\t多\t獲\t得\t一\t次";;
"streaks/marks_landing_after_critical_hit";"Soft Landing";"Atterrissage en douceur";"Atterraggio morbido";"Weiche Landung";"Aterrizaje Suave";"Мягкая посадка";"М’яка посадка";"Miękkie lądowanie";"Aterragem Controlada";"Yumuşak İniş";"Hladké přistání";"Ομαλή προσγείωση";"Soft Landing";"ลงจอดนุ่มนวล";"연착륙";"软\t着\t陆";"軟着陸";"軟\t著\t陸";;
"streaks/marks_landing_after_critical_hit/other";"performed a soft landing";"a effectué un atterrissage en douceur";"ha eseguito un atterraggio morbido";"eine weiche Landung hingelegt";"has realizado un aterrizaje suave";"совершил мягкую посадку";"Здійснив м’яку посадку";"wykonał miękkie lądowanie";"realizada aterragem controlada";"yumuşak bir iniş yaptı";"Provedl hladké přistání";"πραγματοποίησε ομαλή προσγείωση";"melakukan pendaratan yang mulus";"ทำการลงจอดอย่างนุ่มนวล";"연착륙에 성공했습니다.";"完\t成\t软\t着\t陆\t挽\t救\t战\t机";"軟着陸成功";"完\t成\t軟\t著\t陸";;
"streaks/marks_landing_after_critical_hit/desc";"Landed a critically damaged aircraft.";"A posé un avion gravement endommagé.";"Per essere atterrato sull'aeroporto con un aereo seriamente danneggiato.";"Landete ein schwer beschädigtes Flugzeug.";"Has aterrizado un avión con daños críticos.";"Посадил самолёт с критическими повреждениями.";"Посадив літак із критичними пошкодженнями.";"Wylądowano krytycznie uszkodzonym samolotem.";"Aterrada uma aeronave com danos críticos.";"Kritik hasar almış bir uçağı indirdi.";"Přistání s kriticky poškozeným letadlem.";"Προσγείωσε ένα αεροσκάφος που είχε υποστεί κρίσιμες ζημιές.";"Mendaratkan pesawat yang rusak parah.";"นำอากาศยานที่ได้รับความเสียหายขั้นวิกฤติลงจอดสำเร็จ";"치명적인 피해를 입은 항공기로 착륙했습니다.";"驾\t驶\t严\t重\t受\t损\t的\t飞\t机\t着\t陆";"致命的\tダメージを\t受けた\t機体を\t飛行場に\t着陸させました。";"駕\t駛\t嚴\t重\t受\t損\t的\t飛\t機\t順\t利\t著\t陸";;
"streaks/pirate_ship_anti_artillery";"Iron meets iron";"Fer contre fer";"Ferro contro ferro";"Eisen trifft auf Eisen";"Hierro contra hierro";"Чугун против чугуна";"Залізо проти заліза";"Żelazo przeciw żelazu";"Ferro com ferro";"Demir, demire karşı";"Železo potkává železo";"Iron meets iron";"Besi bertemu dengan besi";"Iron meets iron";"이에는 이";"铁\t血\t交\t锋";"鉄のぶつかり\t合い";"鐵\t血\t交\t鋒";;
"streaks/pirate_ship_anti_artillery/other";;;;;;;;;;;;;;;;;;;;
"streaks/pirate_ship_anti_artillery/desc";"Damaged enemy ship artillery weapons 5 times.";"A endommagé l'artillerie des navires ennemis 5 fois.";"Danneggia l'artiglieria di una nave nemica 5 volte.";"5-mal die Artillerie eines feindlichen Schiffs beschädigt.";"Dañado las armas de artillería del barco enemigo 5 veces.";"Повредил артиллерийское орудие у корабля противника 5 раз.";"Пошкодив артилерійське озброєння ворожого корабля 5 разів.";"Uszkodzono artylerię wrogiego okrętu 5 razy.";"Danificou armas de artilharia de um navio inimigo 5 vezes.";"Düşman gemilerinin top silahları 5 defa yok edildi.";"5krát poškoď nepřátelské plavidlo pomocí děl.";"Damaged enemy ship artillery weapons 5 times.";"Merusakkan senjata artileri kapal musuh 5 kali.";"Damaged enemy ship artillery weapons 5 times.";"적 함선의 함포를 5회 손상시켰습니다.";"对\t敌\t方\t船\t舰\t的\t火\t炮\t造\t成 5 次\t伤\t害。";"敵艦船の\t砲兵器に\t5回\tダメージを\t与えました。";"擊\t傷\t敵\t方\t艦\t上\t武\t器 5 次。";;
"streaks/pirate_ship_anti_steering";"Torn sails";"Voiles déchirées";"Vele bucate";"Zerrissene Segel";"Velas rasgadas";"Рваные паруса";"Рвані вітрила";"Podarte żagle";"Velas rasgadas";"Yırtık yelkenler";"Roztrhané plachty";"Torn sails";"Layar Robek";"Torn sails";"찢어진 돛";"破\t帆\t手";"破れた\t帆";"破\t帆\t人";;
"streaks/pirate_ship_anti_steering/other";;;;;;;;;;;;;;;;;;;;
"streaks/pirate_ship_anti_steering/desc";"Slowed down the enemy with a chain shot.";"A ralenti l'ennemi avec un tir de chaîne.";"Rallenta il nemico con un colpo a catena.";"Den Feind mit einem Kettenschuss verlangsamt.";"Ralentiza a un enemigo con un disparo de cadena.";"Замедлил противника при помощи книппеля.";"Сповільнив ворога ланцюговим ядром.";"Spowolnij wroga kulą łańcuchową.";"Abrandou o inimigo com um disparo em cadeia.";"Zincir atışıyla düşman yavaşlatıldı.";"Zpomalení nepřítele pomocí řetězového výstřelu.";"Slowed down the enemy with a chain shot.";"Memperlambat musuh dengan tembakan berantai.";"Slowed down the enemy with a chain shot.";"체인 샷으로 적의 이동 속도를 늦췄습니다.";"成\t功\t使\t用\t链\t弹\t让\t敌\t方\t减\t速。";"チェーンショットで\t敵の\t動きを\t遅くしました。";"發\t射\t鏈\t彈\t使\t敵\t方\t減\t速。";;
"streaks/pirate_ship_artillery_master";"Cannoneer";"canonnier";"Cannoniere";"Kanonier";"Cañonero";"Канонир";"Канонір";"Kanonier";"Canhoneiro";"Topçu";"Kanonýr";"Cannoneer";"Juru Meriam";"Cannoneer";"캐노니어";"炮\t术\t专\t家";"砲手";"炮\t術\t專\t家";;
"streaks/pirate_ship_artillery_master/other";;;;;;;;;;;;;;;;;;;;
"streaks/pirate_ship_artillery_master/desc";"Destroyed 150%% of enemy crews using artillery weapons.";"A détruit 200%% des équipages ennemis à l'aide de l'artillerie.";"Per aver distrutto il 150%% degli equipaggi nemici usando le armi d'artiglieria.";"150 % der feindlichen Mannschaften mit Artilleriewaffen vernichtet.";"Destruido el 150%% de tripulaciones enemigas con armas de artillería.";"Вывел из строя 150%% вражеского экипажа при помощи артиллерийских орудий.";"Знищив 150%% ворожих екіпажів за допомогою артилерії.";"Uniszkodliwiono 150%% załogi wroga przy użyciu dział artyleryjskich.";"Destruiu 150%% das tripulações inimigas utilizando armas de artilharia.";"Toplarla düşman mürettebatların %%150 kadarı yok edildi.";"Zničeno 150%% nepřátelské osádky pomocí děl.";"Destroyed 150%% of enemy crews using artillery weapons.";"Menghancurkan 150%% kru musuh menggunakan senjata artileri.";"Destroyed 150%% of enemy crews using artillery weapons.";"함포로 적의 승조원을 150%% 격파하였습니다.";"战\t斗\t中\t使\t用\t火\t炮\t类\t武\t器\t杀\t伤\t敌\t方\t舰\t艇 200%% 的\t乘\t员。";"砲兵武器を\t使って、\t敵\tクルーの\t150%%を\t倒しました。";"戰\t鬥\t中\t使\t用\t火\t炮\t類\t武\t器\t殺\t傷\t敵\t方\t船\t艦\t乘\t員\t總\t比\t例\t達 150%%。";;
