"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"options/gear_down_on_stop_button";"The stop button causes a complete stop";"Le bouton de stop provoque un arrêt complet";"Il tasto frena causa un arresto totale";"Die Stopp-Schaltfläche bewirkt ein vollständiges Anhalten";"El botón de parada provoca una parada completa";"Кнопка стоп вызывает полную остановку";"Кнопка стоп викликає повну зупинку";"Przycisk Stop powoduje całkowite zatrzymanie";"O botão parar causa uma paragem completa";"Durdur düğmesi, tamamen durdurmayı sağlar";"Tlačítko stop způsobí úplné zastavení";"Το κουμπί stop προκαλεί πλήρη διακοπή";"Tombol Stop menyebabkan pemberhentian total";"ปุ่มหยุดใช้หยุดโดยสมบูรณ์";"정지 버튼을 누르면 완전히 정지할 수 있습니다.";"按\t下\t停\t止\t键，\t载\t具\t便\t会\t完\t全\t停\t下";"停止\tボタンで\t完全停止";"按\t下\t停\t止\t鍵，\t載\t具\t便\t會\t完\t全\t停\t下";;
"options/on_touch";"On touch";"En touchant";"Al tocco";"Beim Berühren";"Al tacto";"По нажатию";"По натисканню";"Przy dotknięciu";"Ao tocar";"Dokununca";"No dotyk";"Με άγγιγμα";"Dengan menyentuh";"เมื่อแตะ";"터치 시";"触\t碰";"タッチ\t時";"觸\t碰";;
"options/on_hold";"On hold";"En maintenant";"Tenendo premuto";"Beim Halten";"Al aguantar";"По удержанию";"По утриманню";"Podczas trzymania";"Ao manter premido";"Basılı tutunca";"Při držení";"Με κράτημα";"Dengan menahan";"เมื่อกดค้าง";"길게 누를 때";"长\t按";"長押し\t時";"按\t住";;
"options/camera_rotation_assist";"Camera rotation assist";"Assistance de rotation de la caméra";"Rotazione telecamera assistita";"Kamera-Drehhilfe";"Ayuda a la rotación de la cámara";"Ускорение поворота камеры";"Прискорення повороту камери";"Wspomaganie obrotu kamery";"Assistência na rotação da câmara";"Kamera döndürme yardımı";"Asistence s otáčením kamery";"Assist περιστροφής κάμερας";"Bantuan rotasi kamera";"ความช่วยเหลือในการหมุนกล้อง";"카메라 선회 보조";"旋\t转\t视\t角\t辅\t助";"カメラ\t回転\tアシスト";"旋\t轉\t鏡\t頭\t輔\t助";;
"options/desc/camera_rotation_assist";"Acceleration of camera movement during sharp turns, helps to quickly turn the camera around vehicle";"L'accélération du mouvement de la caméra lors de virages serrés permet de faire pivoter rapidement la caméra autour du véhicule";"Accelerazione del movimento della telecamera durante curve strette, aiuta a ruotare velocemente la telecamera attorno al mezzo";"Beschleunigt die Kamerabewegung bei scharfen Drehungen und erleichtert das schnelle Schwenken der Kamera um das Fahrzeug herum.";"Aceleración del movimiento de la cámara durante los giros bruscos, ayuda a girar rápidamente la cámara alrededor del vehículo";"Ускорение движение камерой при резких поворотах, помогает быстро разворачивать камеру на большие углы";"Прискорення камери на різких поворотах, допомагає швидко розвернути камеру навколо техніки";"Przyspieszenie ruchu kamery podczas ostrych zakrętów pomaga szybko obrócić kamerę wokół pojazdu";"Aceleração do movimento da câmara durante viragens bruscas, ajuda a rodar rapidamente a câmara à volta do veículo";"Keskin dönüşlerde kamera hareketinin hızlanması, kamerayı aracın etrafında hızlıca çevirmenizi sağlar";"Zrychlení pohybu kamery v ostrých zatáčkách pomáhá rychle otočit kameru kolem stroje";"Η επιτάχυνση της κίνησης της κάμερας κατά τη διάρκεια απότομων στροφών βοηθά να στρέψετε γρήγορα την κάμερα γύρω από το όχημα";"Akselerasi gerakan kamera saat berbelok tajam, membantu memutar kamera dengan cepat di sekeliling kendaraan";"เร่งความเร็วกล้องระหว่างการเลี้ยวหักศอก ช่วยให้สามารถหมุนกล้องตามพาหนะได้อย่างรวดเร็ว";"급선회했을 때 카메라가 가속되어 바라보는 방향을 신속히 설정할 수 있게 됩니다.";"急\t转\t弯\t时\t视\t角\t移\t动\t加\t速，\t以\t快\t速\t调\t整\t载\t具\t视\t野";"急角度で\tターンした\t時に\tカメラの\t移動を\t加速します。\tこれにより、\t車両のまわりで\tカメラを\t素早く\tターンさせることができます。";"急\t轉\t彎\t時\t鏡\t頭\t移\t動\t加\t速，\t以\t快\t速\t調\t整\t載\t具\t視\t野";;
"options/show_reticle";"Show reticle";"Afficher le réticule";"Mostra il reticolo";"Fadenkreuz anzeigen";"Mostrar retícula";"Показывать прицельную сетку";"Показувати прицільну сітку";"Pokaż celownik";"Mostrar retículo";"Nişangahı göster";"Ukázat zaměřovač";"Εμφάνιση σταυρονήματος";"Tampilkan reticle";"แสดงเส้นเล็ง";"십자선 보이기";"显\t示\t准\t星";"レティクルを\t表示";"顯\t示\t準\t星";;
"options/tankHudScores";"Display your own stats in battle";"Affichez vos propres statistiques au combat";"Mostra le tue statistiche in battaglia";"Eigene Statistiken im Kampf anzeigen";"Muestra tus propias estadísticas en la batalla";"Отображать в бою статистику про себя";"Відображати вашу статистику в бою";"Wyświetlanie własnych statystyk w bitwie";"Mostra as tuas estatísticas em combate";"Savaştaki kendi istatistiklerinizi görün";"Ukaž vlastní statistiky v bitvě";"Εμφάνιση των δικών σας στατιστικών στη μάχη";"Tampilkan stat milikmu dalam pertempuran";"แสดงสถิติของคุณเองในการต่อสู้";"전투 중 자신의 점수 보이기";"战\t斗\t中\t显\t示\t个\t人\t效\t率\t数\t据";"バトル\t中に\t自分の\tステータスを\t表示する";"戰\t鬥\t中\t顯\t示\t個\t人\t效\t率\t數\t據";;
"options/courseGun";"Course armament";"Armement secondaire";"Armamento";"Kursbewaffnung";"Armamento de rumbo";"Курсовое вооружение";"Курсове озброєння";"Uzbrojenie pomocnicze";"Armamento de curso";"Silahların yönü";"Sekundární výzbroj";"Οπλισμός πορείας";"Persenjataan course";"อาวุธติดลำเครื่องบิน";"보조 무장";"齐\t射\t武\t器";"コース\t武装";"齊\t射\t武\t器";;
"options/buttonCount";"{count} {count=button/buttons}";"{count} {count=touche/touches}";"{count} {count=tasto/tasti}";"{count} {count=button/buttons}";"{count} {count=botón/botones}";"{count} {count=кнопка/кнопки/кнопок}";"{count} {count=кнопка/кнопки/кнопок}";"{count} {count=przycisk/przyciski/przycisków}";"{count} {count=botão/botões}";"{count} tuş";"{count} {count=tlačítko/tlačítka/tlačítek}";"{count} {count=κουμπί/κουμπιά}";"{count} {count=tombol}";"{count} {count=ปุ่ม}";"{count} {count=버튼}";"{count} {count=\t个\t按\t键}";"{count} {count=ボタン}";"{count} {count=\t個\t按\t鈕}";;
"options/strategy_camera_by_drag";"Drag the map with 2 fingers";"Faites glisser la carte avec 2 doigts";"Sposta la mappa con 2 dita";"Ziehen der Karte mit 2 Fingern";"Arrastrar el mapa con 2 dedos";"Перемещать камеру 2 пальцами";"Перетягніть карту двома пальцями";"Przeciągnij mapę 2 palcami";"Arrastar o mapa com 2 dedos";"Haritayı 2 parmakla kaydır";"Potáhni mapu dvěma prsty";"Σύρετε τον χάρτη με 2 δάχτυλα";"Seret peta dengan 2 jari";"ลากแผนที่ด้วย 2 นิ้ว";"두 손가락으로 지도 살펴보기";"双\t指\t滑\t动\t拖\t动\t地\t图";"2本指で\tマップを\tドラッグ";"使\t用\t兩\t根\t手\t指\t頭\t拖\t曳\t地\t圖";;
"options/desc/strategy_camera_by_drag";"Alternative camera control mode for aircraft carrier strategic map";"Mode de contrôle de caméra alternatif pour la carte stratégique des porte-avions";"Modalità controllo telecamera alternativa per mappa strategica sugli aerei";"Alternativer Kamerasteuerungsmodus für die strategische Karte der Flugzeugträger";"Modo de control de cámara alternativo para el mapa estratégico del portaaviones";"Альтернативный способ управления камерой для стратегического режима авианосцев";"Альтернативний режим керування камерою для стратегічної карти авіаносця";"Alternatywny tryb sterowania kamerą dla mapy strategicznej lotniskowca";"Modo de controlo da câmara alternativo para o mapa estratégico de porta-aviões";"Uçak gemis stratejik haritası için alternatif kamera kontrol modu";"Alternativní režim ovládání kamery pro letadlovou loď na strategické mapě";"Εναλλακτική λειτουργία ελέγχου κάμερας για στρατηγικό χάρτη αεροπλανοφόρου";"Mode kontrol kamera alternatif untuk peta strategis kapal induk";"โหมดควบคุมกล้องทางเลือกสำหรับแผนที่เชิงกลยุทธ์เรือบรรทุกอากาศยาน";"항공모함 전술 지도의 대체 카메라 조종";"航\t空\t母\t舰\t战\t术\t地\t图\t备\t选\t视\t角\t控\t制\t模\t式";"空母戦略\tマップの\t代替\tカメラコントロールモード";"航\t空\t母\t艦\t戰\t略\t地\t圖\t的\t其\t他\t鏡\t頭\t控\t制\t模\t式";;
"options/ui_scale";"UI Scale";"Taille de l'interface utilisateur";"Dimensione caratteri menu";"UI-Skalierung";"Escala de IU";"Масштаб интерфейса";"Масштаб інтерфейсу";"Rozmiar interfejsu";"Escala da UI";"Arayüz Boyutu";"Velikost písma";"Κλίμακα UI";"Skala UI";"ขนาด UI";"메뉴 글꼴 크기";"界\t面\t比\t例";"UIの\tスケール";"界\t面\t比\t例";;
"options/crosshairType";"Crosshair type";"Type de réticule";"Tipo di crocicchio";"Fadenkreuz-Typ";"Tipo de retícula";"Вид прицела";"Тип прицілу";"Typ celownika";"Tipo de mira";"Nişangah tipi";"Typ zaměřovače";"Τύπος σταυρονήματος";"Jenis garis bidik";"ชนิดศูนย์เล็ง";"조준선 유형";"准\t星\t样\t式";"照準\tタイプ";"準\t星\t類\t型";;
"options/autoUpdate";"Allow auto-update of the game";"Autoriser la mise à jour automatique du jeu";"Permetti di aggiornare automaticamente il gioco";"Automatische Aktualisierung des Spiels zulassen";"Permitir la actualización automática del juego";"Разрешить авто-обновление игры";"Дозволити автоматичне оновлення гри";"Zezwól na automatyczną aktualizację gry";"Permitir atualização automática do jogo";"Oyunun otomatik güncellenmesine izin ver";"Povolení automatické aktualizace hry";"Επιτρέψτε την αυτόματη ενημέρωση του παιχνιδιού";"Izinkan pembaruan otomatis game";"อนุญาตให้อัปเดตเกมแบบอัตโนมัติ";"게임 자동 업데이트 허용";"允\t许\t游\t戏\t自\t动\t更\t新";"ゲームの\t自動\tアップデートを\t許可する";"允\t許\t遊\t戲\t自\t動\t更\t新";;
