"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"uk_desert_warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"Desert Warrior";"데저트 워리어";"沙\t漠\t武\t士";"Desert Warrior";"沙\t漠\t武\t士";;
"uk_rooikat_za_35_reskin";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";"ZA-35";;
"fr_amx_32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX-32";"AMX 32";"AMX-32";"AMX-32";;
"fr_amx_30_b2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX-30B2";"AMX 30B2";"AMX-30B2";"AMX-30B2";;
"fr_sk105_a2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";"SK-105A2";;
"fr_amx_30_dca_reskin3";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX-30 DCA";"AMX 30 DCA";"AMX-30 DCA";"AMX-30 DCA";;
"jp_type_5_ho_ri_production";"Ho-Ri Production";"Ho-Ri Production";"Ho-Ri (produzione)";"Ho-Ri Produktionsmodell";"Ho-Ri Producción";"Ho-Ri Production";"Ho-Ri Production";"Ho-Ri Produkcyjny";"Ho-Ri Production";"Ho-Ri Production";"Ho-Ri";"Ho-Ri Production";"Ho-Ri Production";"Ho-Ri Production";"호리 양산형";"试\t制\t五\t式\t炮\t战\t车";"試製五式砲戦車 量産型";"試\t製\t五\t式\t砲\t戰\t車 量\t産\t型";;
"jp_m47_patton_II";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅M47";"▅\tM47";"▅M47";"▅\tM47";;
"jp_type_60_atm";"Type 60 ATM";"Type 60 ATM";"Tipo 60 ATM";"Typ 60 ATM";"Tipo 60 ATM";"Type 60 ATM";"Type 60 ATM";"Typ 60 ATM";"Type 60 ATM";"Type 60 ATM";"Typ 60 ATM";"Type 60 ATM";"Type 60 ATM";"Type 60 ATM";"60식 ATM";"60 式\t装\t甲\t车\t/64 式\t导\t弹";"60式装甲車";"60 式\t裝\t甲\t車 (ATM)";;
"jp_type_87_rcv_prot";"Type 87 RCV (P)";"Type 87 RCV (P)";"Tipo 87 RCV (P)";"Typ 87 RCV (P)";"Tipo 87 RCV (P)";"Type 87 RCV (P)";"Type 87 RCV (P)";"Typ 87 RCV (P)";"Type 87 RCV (P)";"Type 87 RCV (P)";"Typ 87 RCV (P)";"Type 87 RCV (P)";"Type 87 RCV (P)";"Type 87 RCV (P)";"87식 RCV (P)";"87 式\t侦\t察\t警\t戒\t车 (P)";"87式偵察警戒車（P）";"87 式\t偵\t查\t警\t戒\t車 (P)";;
"us_m60a3_slep";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 AMBT";"M60 经\t济\t型";"M60 AMBT";"M60 AMBT";;
"us_xm_8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";"XM8";;
"us_m3a3_bradley_reskin";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 Bradley";"M3A3 브래들리";"M3A3 骑\t兵\t战\t车";"M3A3 ブラッドレー";"M3A3 布\t萊\t德\t利";;
"us_m247_reskin2";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";;
"germ_sturmpanzer_IV_brummbar";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"Brummbär";"브룸베어";"灰\t熊";"ブルムベア";"灰\t熊";;
"ussr_asu_57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";"АСУ-57";"АСУ-57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";"ASU-57";;
"fr_amx_13_chaffee";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX-13-M24";"AMX 13 (M24)";"AMX-13-M24";"AMX-13-M24";;
"us_halftrack_m15";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";"M15 CGMC";;
"ta_154a_1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";"Ta 154 A-1";;
"am_1_mauler";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";"AM-1";;
"am_1_mauler_prem";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆AM-1┆";"┆\tAM-1\t┆";"┆AM-1┆";"┆\tAM-1\t┆";;
"i_225";"I-225";"I-225";"I-225";"I-225";"I-225";"И-225";"I-225";"I-225";"I-225";"I-225";"I-225";"I-225";"I-225";"I-225";"I-225";"I-225";"I-225";"I-225";;
"i_225_prem";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆И-225┆";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆I-225┆";"┆\tI-225\t┆";"┆I-225┆";"┆\tI-225\t┆";;
"hs-129b-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";"Hs 129 B-3";;
"la-5_killstreak";"La-5F";"La-5F";"La-5F";"La-5F";"La-5F";"Ла-5Ф";"Ла-5Ф";"Ła-5F";"La-5F";"La-5F";"La-5F";"La-5F";"La-5F";"La-5F";"La-5F";"拉\t-5F";"La-5F";"拉\t-5F";;
"ussr_destroyer_rckt_pr1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Пр. 1155";"Пр. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";"Pr. 1155";;
"jp_cruiser_myoko";"IJN Myoko";"Myōkō";"Myoko";"IJN Myoko";"IJN Myoko";"IJN Myoko";"IJN Myoko";"IJN Myoko";"MIJ Myoko";"IJN Myoko";"IJN Mjókó";"IJN Myoko";"IJN Myoko";"IJN Myoko";"IJN 묘코";"妙\t高";"大日本帝國海軍妙高";"妙\t高";;
"uk_battleship_centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS Centurion";"HMS 센츄리온";"百\t夫\t长";"イギリス\t海軍 センチュリオン";"HMS 百\t夫\t長";;
"fr_cruiser_suffren_class_dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"Dupleix";"뒤플렉스";"杜\t布\t雷";"デュプレクス";"杜\t布\t雷";;
"uk_sub_m1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"HMS M1";"M1";"HMS M1";"HMS M1";;
"it_cruiser_zara_class";"RN Zara";"Zara";"RN Zara";"RN Zara";"RN Zara";"RN Zara";"RN Zara";"RN Zara";"RN Zara";"RN Zara";"RN Zara";"RN Zara";"RN Zara";"RN Zara";"RN 차라";"扎\t拉";"RN ザラ";"扎\t拉";;
"jp_destroyer_rckt_hatsuyuki";"JDS Hatsuyuki";"JDS Hatsuyuki";"Hatsuyuki";"JDS Hatsuyuki";"JDS Hatsuyuki";"JDS Hatsuyuki";"JDS Hatsuyuki";"JDS Hatsuyuki";"FDJ Hatsuyuki";"JDS Hatsuyuki";"JDS Hacujuki";"JDS Hatsuyuki";"JDS Hatsuyuki";"JDS Hatsuyuki";"JDS 하츠유키";"初\t雪";"JDS Hatsuyuki";"JDS 初\t雪";;
"us_battleship_tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS Tennessee";"USS 테네시";"田\t纳\t西";"アメリカ\t海軍 テネシー";"USS 田\t納\t西";;
"jp_cruiser_sendai";"IJN Sendai";"IJN Sendai";"Sendai";"IJN Sendai";"IJN Sendai";"IJN Sendai";"IJN Sendai";"IJN Sendai";"MIJ Sendai";"IJN Sendai";"IJN Sendai";"IJN Sendai";"IJN Sendai";"IJN Sendai";"IJN 센다이";"川\t内";"大日本帝國海軍川内";"川\t內";;
"ussr_t_72b_1989";"T-72B (1989)";"T-72B (1989)";"T-72B (1989)";"T-72B (1989)";"T-72B (1989)";"Т-72Б (1989)";"Т-72B (1989)";"T-72B (1989)";"T-72B (1989)";"T-72B (1989)";"T-72B (1989)";"T-72B (1989)";"T-72B (1989)";"T-72B (1989)";"T-72B (1989)";"T-72B 1989 型";"T-72B (1989)";"T-72B (1989)";;
"ussr_t_64_b_1984";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"Т-64БВ";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"T-64BV";"T-64BV";;
"ussr_bmp_2m";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";"БМП-2М";"БМП-2М";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";"BMP-2M";;
"ussr_zsu_23_4_reskin2";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ЗСУ-23-4";"ЗСУ-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";"ZSU-23-4";;
"us_xm1_chrysler";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM-1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (Chrysler)";"XM1 (크라이슬러)";"XM1 C";"XM1（クライスラー）";"XM1 (克\t萊\t斯\t勒)";;
"us_m60a1_rise_passive_era";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";"M60A1 RISE (P)";;
"us_m3_bradley_reskin";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 Bradley";"M3 브래들리";"M3 骑\t兵\t战\t车";"M3 ブラッドレー";"M3 布\t萊\t德\t利";;
"us_m247_reskin3";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";"M247";;
"it_fiat_6614_106sr";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"FIAT 6614";"피아트 6614";"菲\t亚\t特 6614";"FIAT 6614";"FIAT 6614";;
"it_m26a1_pershing";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";"M26A1";;
"it_m109g";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄M109G";"▄\tM109G";"▄M109G";"▄\tM109G";;
"it_leopard_bofors";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"Leopard 40/70";"레오파르트 40/70";"豹 40/70";"レオパルト 40/70";"豹 40/70";;
"germ_leopard_2av";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"Leopard 2AV";"레오파르트 2AV";"豹 2AV";"レオパルト 2AV";"豹\t2AV";;
"germ_leopard_c2_mexas";"C2A1";"Leopard C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"C2A1";"豹 C2A1";"C2A1";"豹\tC2A1";;
"germ_mkpz_super_m48";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"M48 Super";"슈퍼 M48";"超\t级 M48";"M48 スーパー";"超\t级 M48";;
"germ_flakpz_I_Gepard_reskin3";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"Gepard";"게파르트";"猎\t豹";"ゲパルト";"獵\t豹";;
"ussr_kv_1s";"KV-1S";"KV-1S";"KV-1S";"KV-1S";"KV-1S";"КВ-1С";"КВ-1с";"KW-1S";"KV-1S";"KV-1S";"KV-1S";"KV-1S";"KV-1S";"KV-1S";"KV-1S";"KV-1S";"KV-1S";"KV-1S";;
"ussr_bt_7a_f32";"BT-7A (F-32)";"BT-7 (F-32)";"BT-7A (F-32)";"BT-7A (F-32)";"BT-7A (F-32)";"БТ-7А (Ф-32)";"БТ-7А (Ф-32)";"BT-7A (F-32)";"BT-7A (F-32)";"BT-7A (F-32)";"BT-7A (F-32)";"BT-7A (F-32)";"BT-7A (F-32)";"BT-7A (F-32)";"BT-7A (F-32)";"BT-7A/F-32";"BT-7A (F-32)";"BT-7A (F-32)";;
"ussr_su_85a";"SU-85A";"SU-85A";"SU-85A";"SU-85A";"SU-85A";"СУ-85А";"СУ-85А";"SU-85A";"SU-85A";"SU-85A";"SU-85A";"SU-85A";"SU-85A";"SU-85A";"SU-85A";"SU-85A";"SU-85A";"SU-85A";;
"ussr_zis_43_reskin";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";"ЗиС-43";"ЗіС-43";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";"ZiS-43";;
"il_2_37_1943";"IL-2-37";"IL-2-37";"IL-2-37";"IL-2-37";"IL-2-37";"Ил-2-37";"Іл-2-37";"Ił-2-37";"IL-2-37";"IL-2-37";"IL-2-37";"IL-2-37";"IL-2-37";"IL-2-37";"IL-2-37";"伊\t尔\t-2/NS-37";"IL-2-37";"伊\t爾\t-2-37";;
"f-82e";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";"F-82E";;
"tu-1";"Tu-1";"Tu-1";"Tu-1";"Tu-1";"Tu-1";"Ту-1";"Ту-1";"Tu-1";"Tu-1";"Tu-1";"Tu-1";"Tu-1";"Tu-1";"Tu-1";"Tu-1";"图\t-1";"Tu-1";"圖\t-1";;
"tu-1_prem";"┆Tu-1┆";"┆Tu-1┆";"┆Tu-1┆";"┆Tu-1S┆";"┆Tu-1┆";"┆Ту-1┆";"┆Ту-1┆";"┆Tu-1┆";"┆Tu-1┆";"┆Tu-1┆";"┆Tu-1┆";"┆Tu-1┆";"┆Tu-1┆";"┆Tu-1┆";"┆Tu-1┆";"┆\t图\t-1\t┆";"┆Tu-1┆";"┆\t圖\t-1\t┆";;
"tu-2_postwar_late";"Tu-2S-59";"Tu-2S-59";"Tu-2S-59";"Tu-2S-59";"Tu-2S-59";"Ту-2С-59";"Ту-2С-59";"Tu-2S-59";"Tu-2S-59";"Tu-2S-59";"Tu-2S-59";"Tu-2S-59";"Tu-2S-59";"Tu-2S-59";"Tu-2S-59";"图\t-2S 59 型";"Tu-2S-59";"圖\t-2S-59";;
"tu-2_postwar_late_prem";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Ту-2С-59┆";"┆Ту-2С-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆Tu-2S-59┆";"┆\t图\t-2S 59 型\t┆";"┆Tu-2S-59┆";"┆\t圖\t-2S-59\t┆";;
"us_m4a1_76w_sherman_event";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1 (76) W";"M4A1(76)W";"M4A1 (76) W";"M4A1 (76) W";;
"us_m18_hellcat_event";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18 GMC";"M18";"M18 対戦車自走砲";"M18 GMC";;
"us_m42_duster_event";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";"M42";;
"us_m6a1_event";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";"M6A1";;
"cn_ztz_96a";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";"ZTZ96A";;
"cn_ztl_11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";"ZLT11";;
"cn_zbd_04a";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";"ZBD04A";;
"cn_pgz_09_reskin2";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";"PGZ09";;
"ussr_object_775";"Object 775";"Objet 775";"Objekt 775";"Objekt 775";"Object 775";"Объект 775";"Об’єкт 775";"Obiekt 775";"Object 775";"Object 775";"Objekt 775";"Object 775";"Object 775";"Object 775";"오비옉트 775";"775 工\t程";"Object 775";"775 工\t程";;
"ussr_t_62m1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"Т-62М-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";"T-62M-1";;
"ussr_t_55_am";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"Т-55АМ-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";"T-55AM-1";;
"ussr_zsu_37_2_reskin3";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ЗСУ-37-2";"ЗСУ-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";"ZSU-37-2";;
"cn_type_64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"M64";"六\t四\t式";"M64";"六\t四\t式";;
"cn_object_211";"Object 211";211;"Objekt 211";"Objekt 211";"Object 211";"Object 211";"Об’єкт 211";"Obiekt 211";"Object 211";"Object 211";"Objekt 211";"Object 211";"Object 211";"Object 211";"오비옉트 211";"211 工\t程";"Object 211";"211\t工\t程";;
"cn_isu_152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗ISU-152";"␗\tISU-152";"␗ISU-152";"␗\tISU-152";;
"cn_m42_duster";"␗M42";"␗M42";"␗M42";"␗M42";"␗M42";"␗M42";"▅M42";"␗M42";"␗M42";"␗M42";"␗M42";"␗M42";"␗M42";"␗M42";"␗M42";"␗\tM42";"␗M42";"␗\tM42";;
"ro_43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";"Ro.43";;
"bf-110c-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";"Bf 110 C-6";;
"hs-129b-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";"Hs 129 B-2";;
"ju-87r-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";"Ju 87 R-2";;
"b_10b";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";"B-10B";;
