"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"weapons/gunHo103_turret";"12.7 mm Ho-104 machine gun";"Mitrailleuse Ho-104 12,7 mm";"Mitragliatrice da 12.7 mm Ho-104";"12,7 mm Ho-104 Maschinengewehr";"Ametralladora Ho-104 de 12.7 mm";"12,7-мм пулемёт Ho-104";"12,7-мм кулемет Ho-104";"Karabin maszynowy Ho-104 kal. 12,7 mm";"Metralhadora Ho-104 de 12,7 mm";"12.7 mm Ho-103 makineli tüfek";"12,7 mm kulomet Ho-104";"πολυβόλο 12,7 mm Ho-104";"Senapan mesin 12.7 mm/Ho-104";"ปืนกล Ho-104 12.7 มม.";"12.7 mm 호104 기관총";"12.7 毫\t米 Ho-104 旋\t回\t机\t枪";"12.7 mm ホ\t104 機関銃";"12.7\t公\t釐\tHo-104\t機\t槍";;
"weapons/cannonM4";"37 mm M4 cannon";"Canon M4 37 mm";"Cannone M4 calibro 37 mm";"3,7 cm M4 Geschütz";"Cañón M4 de 37 mm";"37-мм пушка M4";"37-мм гармата M4";"Działko M4 kal. 37 mm";"Canhão M4 de 37 mm";"37 mm M4 top";"37 mm kanón M4";"κανόνι 37 mm M4";"Meriam 37 mm/M4";"ปืนใหญ่ M4 37 มม.";"37 mm M4 기관포";"37 毫\t米 M4 机\t炮";"37 mm M4 機関砲";"37\t公\t釐\tM4\t火\t砲";;
"weapons/cannonM9";"37 mm M9 cannon";"Canon M9 37 mm";"Cannone da 37mm M9";"37 mm M9 Geschütz";"Cañón M9 de 37 mm";"37-мм пушка M9";"37-мм гармата M9";"Działko M9 kal. 37 mm";"Canhão M9 de 37 mm";"37 mm M9 top";"37 mm kanón M9";"κανόνι 37 mm M9";"Meriam 37 mm/M9";"ปืนใหญ่ M9 37 มม.";"37 mm M9 기관포";"37 毫\t米 M9 机\t炮";"37 mm M9 機関砲";"37\t公\t釐\tM9\t火\t砲";;
"weapons/gunMG131";"13 mm MG 131 machine gun";"Mitrailleuse MG 131 13 mm";"Mitragliatrice da 13mm MG 131";"13 mm MG 131 Maschinengewehr";"Ametralladora MG 131 de 13 mm";"13-мм пулемёт MG 131";"13-мм кулемет MG 131";"Karabin maszynowy MG 131 kal. 13 mm";"Metralhadora MG 131 de 13 mm";"13 mm MG 131 makineli tüfek";"13 mm kulomet MG 131";"πολυβόλο 13 mm MG 131";"Senapan mesin 13 mm/MG 131";"ปืนกล MG 131 13 มม.";"13 mm MG 131 기관총";"13 毫\t米 MG 131 机\t枪";"13 mm MG 131 機関銃";"13\t公\t釐\tMG 131\t機\t槍";;
"weapons/gunMG131_turret";"13 mm MG 131 machine gun";"Mitrailleuse MG 131 13 mm";"Mitragliatrice da 13mm MG 131";"13 mm MG 131 Maschinengewehr";"Ametralladora MG 131 de 13 mm";"13-мм пулемёт MG 131";"13-мм кулемет MG 131";"Karabin maszynowy MG 131 kal. 13 mm";"Metralhadora MG 131 de 13 mm";"13 mm MG 131 makineli tüfek";"13 mm kulomet MG 131";"πολυβόλο 13 mm MG 131";"Senapan mesin 13 mm/MG 131";"ปืนกล MG 131 13 มม.";"13 mm MG 131 기관총";"13 毫\t米 MG 131 机\t枪";"13 mm MG 131 機関銃";"13\t公\t釐\tMG 131\t機\t槍";;
"weapons/cannonMG15115";"15 mm MG 151 cannon";"Canon MG 151 15 mm";"Cannone da 15mm MG 151";"15 mm MG 151 Maschinenkanone";"Cañón MG 151 de 15 mm";"15-мм пушка MG 151";"15-мм гармата MG 151";"Działko MG 151 kal. 15 mm";"Canhão MG 151 de 15 mm";"MG 151 15 mm top";"15 mm kanón MG 151";"κανόνι 15 mm MG 151";"Meriam 15 mm/MG 151";"ปืนใหญ่ MG 151 15 มม.";"15 mm MG 151 기관포";"15 毫\t米 MG 151/15 机\t炮";"15 mm MG 151 機関砲";"15\t公\t釐\tMG 151\t火\t砲";;
"weapons/cannonMG15115_underwing";"15 mm MG 151 cannon (secondary)";"Canon MG 151 15 mm (secondaire)";"Cannone da 15mm MG 151 (secondario)";"15 mm MG151 Maschinenkanone (sekundär)";"Cañón MG 151 de 15 mm (secundario)";"15-мм пушка MG 151 (подвесная)";"15-мм гармата MG 151 (підвісна)";"Działko MG 151 kal. 15 mm (dodatkowe)";"Canhão MG 151 de 15 mm (secundário)";"15 mm MG 151 top (ikincil)";"15 mm kanón MG 151 (přídavný)";"κανόνι 15 mm MG 151 (δευτερεύον)";"Meriam 15 mm/MG 151 (cadangan)";"ปืนใหญ่ MG 151 15 มม. (รอง)";"15 mm MG 151 기관포 (보조 무장)";"15 毫\t米 MG 151/15 机\t炮";"15 mm MG 151 機関砲（セカンダリ）";"15\t公\t釐\tMG 151\t火\t砲\t（次\t要）";;
"weapons/cannonMG15120";"20 mm MG 151 cannon";"Canon MG 151 20 mm";"Cannone da 20mm MG 151";"20 mm MG 151/20 Maschinenkanone";"Cañón MG 151 de 20 mm";"20-мм пушка MG 151";"20-мм гармата MG 151";"Działko MG 151 kal. 20 mm";"Canhão MG 151 de 20 mm";"20 mm MG 151 top";"20 mm kanón MG 151";"κανόνι 20 mm MG 151";"Meriam 20 mm/MG 151";"ปืนใหญ่ MG 151 20 มม.";"20 mm MG 151/20 기관포";"20 毫\t米 MG 151/20 机\t炮";"20 mm MG 151 機関砲";"20\t公\t釐\tMG 151\t火\t砲";;
"weapons/cannonMG15120_underwing";"20 mm MG 151 cannon (secondary)";"Canon MG 151 20 mm (secondaire)";"Cannone da 20mm MG 151 (secondario)";"20 mm MG151/20 Maschinenkanone (sekundär)";"Cañón MG 151 de 20 mm (secundario)";"20-мм пушка MG 151 (подвесная)";"20-мм гармата MG 151 (підвісна)";"Działko MG 151 20 mm (dodatkowe)";"Canhão MG 151 de 20 mm (secundário)";"20 mm MG 151 top (ikincil)";"20 mm kanón MG 151 (přídavný)";"κανόνι 20 mm MG 151 (δευτερεύον)";"Meriam 20 mm/MG 151 (cadangan)";"ปืนใหญ่ MG 151 20 มม. (รอง)";"20 mm MG 151 기관포 (보조 무장)";"20 毫\t米 MG 151/20 机\t炮";"20 mm MG 151 機関砲（セカンダリ）";"20\t公\t釐\tMG 151\t火\t砲\t（次\t要）";;
"weapons/gunMG15";"7.92 mm MG 15 machine gun";"Mitrailleuse MG 15 7,92 mm";"Mitragliatrice MG 15 calibro 7,92 mm";"7,92 mm MG 15 Maschinengewehr";"Ametralladora MG 15 de 7.92 mm";"7,92-мм пулемёт MG 15";"7,92-мм кулемет MG 15";"Karabin maszynowy MG 15 kal. 7,92 mm";"Metralhadora MG 15 de 7,92 mm";"7.92 mm MG 15 makineli tüfek";"7,92 mm kulomet MG 15";"πολυβόλο 7,92 mm MG 15";"Senapan mesin 7.92 mm/MG 15";"ปืนกล MG 15 7.92 มม.";"7.92 mm MG 15 기관총";"7.92 毫\t米 MG 15 机\t枪";"7.92 mm MG 15 機関銃";"7.92\t公\t釐\tMG 15\t機\t槍";;
"weapons/gunMG17_turret";"7.92 mm MG 17 machine gun";"Mitrailleuse MG 17 7,92 mm";"Mitragliatrice da 7.92mm MG 17";"7,92 mm MG 17 Maschinengewehr";"Ametralladora MG 17 de 7.92 mm";"7,92-мм пулемёт MG 17";"7,92-мм кулемет MG 17";"Karabin maszynowy MG 17 kal. 7,92 mm";"Metralhadora MG 17 de 7,92 mm";"7.92 mm MG 17 makineli tüfek";"7,92 mm kulomet MG 17";"πολυβόλο 7,92 mm MG 17";"Senapan mesin 7.92 mm/MG 17";"ปืนกล MG 17 7.92 มม.";"7.92 mm MG 17 기관총";"7.92 毫\t米 MG 17 机\t枪";"7.92 mm MG 17 機関銃";"7.92\t公\t釐\tMG 17\t機\t槍";;
"weapons/gunMG15_turret";"7.92 mm MG 15 machine gun";"Mitrailleuse MG 15 7,92 mm";"Mitragliatrice MG 15 calibro 7,92 mm";"7,92 mm MG 15 Maschinengewehr";"Ametralladora MG 15 de 7.92 mm";"7,92-мм пулемёт MG 15";"7,92-мм кулемет MG 15";"Karabin maszynowy MG 15 kal. 7,92 mm";"Metralhadora MG 15 de 7,92 mm";"7.92 mm MG 15 makineli tüfek";"7,92 mm kulomet MG 15";"πολυβόλο 7,92 mm MG 15";"Senapan mesin 7.92 mm/MG 15";"ปืนกล MG 15 7.92 มม.";"7.92 mm MG 15 기관총";"7.92 毫\t米 MG 15 机\t枪";"7.92 mm MG 15 機関銃";"7.92\t公\t釐\tMG 15\t機\t槍";;
"weapons/gunType98_turret";"7.92 mm Type 98 machine gun";"Mitrailleuse Type 98 7,92 mm";"Mitragliatrice da 7.92 Tipo 98";"7,92mm Typ 98 Maschinengewehr";"Ametralladora Tipo 98 de 7.92 mm";"7,92-мм пулемёт Type 98";"7,92-мм кулемет Type 98";"Karabin maszynowy wz. 98 kal. 7,92 mm";"Metralhadora Type 98 de 7,92 mm";"7.92 mm Type 98 makineli tüfek";"7,92 mm kulomet typ 98";"πολυβόλο 7,92 mm Type 98";"Senapan mesin 7.92 mm/Type 98";"ปืนกล Type 98 7.92 มม.";"7.92 mm 98식 기관총";"7.92 毫\t米 九\t八\t式\t旋\t回\t机\t枪";"7.92 mm 九八式 機関銃";"7.92\t公\t釐\tType 98\t機\t槍";;
"weapons/gun_type1_turret";"7.92 mm Type 1 machine gun";"Mitrailleuse Type 1 7,92 mm";"Mitragliatrice da 7.92 Tipo 1";"7,92 mm Typ 1 Maschinengewehr";"Ametralladora Tipo 1 de 7.92 mm";"7,92-мм пулемёт Type 1";"7,92-мм кулемет Type 1";"Karabin maszynowy Typ 1 kal. 7,92 mm";"Metralhadora Type 1 de 7,92 mm";"7.92 mm Type 1 makineli tüfek";"7.92 mm kulomet Typ 1";"πολυβόλο 7,92 mm Type 1";"Senapan mesin 7.92 mm/Type 1";"ปืนกล Type 1 7.92 มม.";"7.92 mm 1식 기관총";"7.92 毫\t米 一\t式\t旋\t回\t机\t枪";"7.92 mm 一式 機関銃";"7.92\t公\t釐\tType 1\t機\t槍";;
"weapons/gunType98";"7.92 mm Type 98 machine gun";"Mitrailleuse Type 98 7,92 mm";"Mitragliatrice da 7.92 Tipo 98";"7,92 mm Typ 98 Maschinengewehr";"Ametralladora Tipo 98 de 7.92 mm";"7,92-мм пулемёт Type 98";"7,92-мм кулемет Type 98";"Karabin maszynowy wz. 98 kal. 7,92 mm";"Metralhadora Type 98 de 7,92 mm";"7.92 mm Type 98 makineli tüfek";"7,92 mm kulomet typ 98";"πολυβόλο 7,92 mm Type 98";"Senapan mesin 7.92 mm/Type 98";"ปืนกล Type 98 7.92 มม.";"7.92 mm 98식 기관총";"7.92 毫\t米 九\t八\t式\t固\t定\t机\t枪";"7.92 mm 九八式 機関銃";"7.92\t公\t釐\tType 98\t機\t槍";;
"weapons/gunMG17";"7.92 mm MG 17 machine gun";"Mitrailleuse MG 17 7,92 mm";"Mitragliatrice MG 17 calibro 7,92 mm";"7,92 mm MG 17 Maschinengewehr";"Ametralladora MG 17 de 7.92 mm";"7,92-мм пулемёт MG 17";"7,92-мм кулемет MG 17";"Karabin maszynowy MG 17 kal. 7,92 mm";"Metralhadora MG 17 de 7,92 mm";"7.92 mm MG 17 makineli tüfek";"7,92 mm kulomet MG 17";"πολυβόλο 7,92 mm MG 17";"Senapan mesin 7.92 mm/MG 17";"ปืนกล MG 17 7.92 มม.";"7.92 mm MG 17 기관총";"7.92 毫\t米 MG 17 机\t枪";"7.92 mm MG 17 機関銃";"7.92\t公\t釐\tMG 17\t機\t槍";;
"weapons/gunMG81";"7.92 mm MG 81 machine gun";"Mitrailleuse MG 81 7,92 mm";"Mitragliatrice MG 81 calibro 7,92 mm";"7,92 mm MG 81 Maschinengewehr";"Ametralladora MG 81 de 7.92 mm";"7,92-мм пулемёт MG 81";"7,92-мм кулемет MG 81";"Karabin maszynowy MG 81 kal. 7,92 mm";"Metralhadora MG 81 de 7,92 mm";"7.92 mm MG 81 makineli tüfek";"7,92 mm kulomet MG 81";"πολυβόλο 7,92 mm MG 81";"Senapan mesin 7.92 mm/MG 81";"ปืนกล MG 81 7.92 มม.";"7.92 mm MG 81 기관총";"7.92 毫\t米 MG 81 机\t枪";"7.92 mm MG 81 機関銃";"7.92\t公\t釐\tMG 81\t機\t槍";;
"weapons/gunMG81_turret";"7.92 mm MG 81 machine gun";"Mitrailleuse MG 81 7,92 mm";"Mitragliatrice MG 81 calibro 7,92 mm";"7,92 mm MG 81 Maschinengewehr";"Ametralladora MG 81 de 7.92 mm";"7,92-мм пулемёт MG 81";"7,92-мм кулемет MG 81";"Karabin maszynowy MG 81 kal. 7,92 mm";"Metralhadora MG 81 de 7,92 mm";"7.92 mm MG 81 makineli tüfek";"7,92 mm kulomet MG 81";"πολυβόλο 7,92 mm MG 81";"Senapan mesin 7.92 mm/MG 81";"ปืนกล MG 81 7.92 มม.";"7.92 mm MG 81 기관총";"7.92 毫\t米 MG 81 机\t枪";"7.92 mm MG 81 機関銃";"7.92\t公\t釐\tMG 81\t機\t槍";;
"weapons/gunMG81_underwing";"7.92 mm MG 81 machine gun (secondary)";"Mitrailleuse MG 81 7,92 mm (secondaire)";"Mitragliatrice MG 81 da 7.92mm (secondaria)";"7,92 mm MG 81 Maschinengewehr (sekundär)";"Ametralladora MG 81 de 7.92 mm (secundaria)";"7,92-мм пулемёт MG 81 (подвесной)";"7,92-мм кулемет MG 81 (підвісний)";"Karabin maszynowy MG 81 kal. 7,92 mm (dodatkowy)";"Metralhadora MG 81 de 7,92 mm (secundária)";"7.92 mm MG 81 makineli tüfek (ikincil)";"7,92 mm kulomet MG 81 (přídavný)";"πολυβόλο 7,92 mm MG 81 (δευτερεύον)";"Senapan mesin 7.92 mm/MG 81 (cadangan)";"ปืนกล MG 81 7.92 มม. (รอง)";"7.92 mm MG 81 기관총 (보조 무장)";"7.92 毫\t米 MG 81 机\t枪";"7.92 mm MG 81 機関銃（セカンダリ）";"7.92\t公\t釐\tMG 81\t機\t槍\t（次\t要）";;
"weapons/cannonMGFF";"20 mm MG FF cannon";"Canon MG FF 20 mm";"Cannone MG FF calibro 20 mm";"20 mm MG FF Maschinenkanone";"Cañón MG FF de 20 mm";"20-мм пушка MG FF";"20-мм гармата MG FF";"Działko MG FF kal. 20 mm";"Canhão MG FF de 20 mm";"20 mm MG FF top";"20 mm kanón MG FF";"κανόνι 20 mm MG FF";"Meriam 20 mm/MG FF";"ปืนใหญ่ MG FF 20 มม.";"20 mm MG FF 기관포";"20 毫\t米 MG FF 机\t炮";"20 mm MG FF 機関砲";"20\t公\t釐\tMG FF\t火\t砲";;
"weapons/cannonMGFF_turret";"20 mm MG FF/M cannon";"Canon MG FF/M 20 mm";"Cannone da 20mm MG FF/M";"20 mm MG FF/M Maschinenkanone";"Cañón MG FF/M de 20 mm";"20-мм пушка MG FF/M";"20-мм гармата MG FF/M";"Działko MG FF/M 20 mm";"Canhão MG FF/M de 20 mm";"20 mm MG FF/M top";"20 mm kanón MG FF/M";"κανόνι 20 mm MG FF/M";"Meriam 20 mm/MG FF/M";"ปืนใหญ่ MG FF/M 20 มม.";"20 mm MG FF/M 기관포";"20 毫\t米 MG FF/M 机\t炮";"20 mm MG FF/M 機関砲";"20\t公\t釐\tMG FF/M\t火\t砲";;
"weapons/cannonMGFFM";"20 mm MG FF/M cannon";"Canon MG FF/M 20 mm";"Cannone da 20mm MG FF/M";"20 mm MG FF/M Maschinenkanone";"Cañón MG FF/M de 20 mm";"20-мм пушка MG FF/M";"20-мм гармата MG FF/M";"Działko MG FF/M kal. 20 mm";"Canhão MG FF/M de 20 mm";"20 mm MG FF/M top";"20 mm kanón MG FF/M";"κανόνι 20 mm MG FF/M";"Meriam 20 mm/MG FF/M";"ปืนใหญ่ MG FF/M 20 มม.";"20 mm MG FF/M 기관포";"20 毫\t米 MG FF/M 机\t炮";"20 mm MG FF/M 機関砲";"20\t公\t釐\tMG FF/M\t火\t砲";;
"weapons/cannonMK103";"30 mm MK 103 cannon";"Canon MK 103 30 mm";"Cannone MK103 da 30mm";"30 mm MK 103 Maschinenkanone";"Cañón MK 103 de 30 mm";"30-мм пушка MK 103";"30-мм гармата MK 103";"Działko MK 103 kal. 30 mm";"Canhão MK 103 de 30 mm";"30 mm MK 103 top";"30 mm kanón MK 103";"κανόνι 30 mm MK 103";"Meriam 30 mm/MK 103";"ปืนใหญ่ Mk 103 30 มม.";"30 mm MK 103 기관포";"30 毫\t米 MK 103 机\t炮";"30 mm MK 103 機関砲";"30\t公\t釐\tMK 103\t火\t砲";;
"weapons/cannonMK101";"30 mm MK 101 cannon";"Canon MK 101 30 mm";"Cannone da 30 mm MK 101";"30 mm MK 101 Maschinenkanone";"Cañón MK 101 de 30 mm";"30-мм пушка MK 101";"30-мм гармата MK 101";"Działko MK 101 kal. 30 mm";"Canhão MK 101 de 30 mm";"30 mm MK 101 top";"30 mm kanón MK 101";"κανόνι 30 mm MK 101";"Meriam 30 mm/MK 101";"ปืนใหญ่ Mk 101 30 มม.";"30 mm MK 101 기관포";"30 毫\t米 MK 101 机\t炮";"30 mm MK 101 機関砲";"30\t公\t釐\tMK 101\t火\t砲";;
"weapons/cannonMK101/short";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";"MK 101";;
"weapons/cannonMK108";"30 mm MK 108 cannon";"Canon MK 108 30 mm";"Cannone MK 108 calibro 30 mm";"30 mm MK 108 Maschinenkanone";"Cañón MK 108 de 30 mm";"30-мм пушка MK 108";"30-мм гармата MK 108";"Działko MK 108 kal. 30 mm";"Canhão MK 108 de 30 mm";"30 mm MK 108 top";"30 mm kanón MK 108";"κανόνι 30 mm MK 108";"Meriam 30 mm/MK 108";"ปืนใหญ่ Mk 108 30 มม.";"30 mm MK 108 기관포";"30 毫\t米 MK 108 机\t炮";"30 mm MK 108 機関砲";"30\t公\t釐\tMK 108\t火\t砲";;
"weapons/cannonMK103_underwing";"30 mm MK 103 cannon (secondary)";"Canon MK 103 30 mm (secondaire)";"Cannone MK 103 da 30mm (secondario)";"30 mm MK 103 Maschinenkanone (sekundär)";"Cañón MK 103 de 30 mm (secundario)";"30-мм пушка MK 103 (подвесная)";"30-мм гармата MK 103 (підвісна)";"Działko MK 103 kal. 30 mm (dodatkowe)";"Canhão MK 103 de 30 mm (secundário)";"30 mm MK 103 top (ikincil)";"30 mm kanón MK 103 (přídavný)";"κανόνι 30 mm MK 103 (δευτερεύον)";"Meriam 30 mm/MK 103 (cadangan)";"ปืนใหญ่ Mk 103 30 มม. (รอง)";"30 mm MK 103 기관포 (보조 무장)";"30 毫\t米 MK 103 机\t炮";"30 mm MK 103 機関砲（セカンダリ）";"30\t公\t釐\tMK 103\t火\t砲\t（次\t要）";;
"weapons/cannonMK103_underwing_go229";"30 mm MK 103 cannon";"Canon MK 103 30 mm";"Cannone MK103 da 30mm";"30 mm MK 103 Maschinenkanone";"Cañón MK 103 de 30 mm";"30-мм пушка MK 103";"30-мм гармата MK 103";"Działko MK 103 kal. 30mm";"Canhão MK 103 de 30 mm";"30 mm MK 103 top";"30 mm kanón MK 103";"κανόνι 30 mm MK 103";"Meriam 30 mm/MK 103";"ปืนใหญ่ Mk 103 30 มม.";"30 mm MK 103 기관포";"30 毫\t米 MK 103 机\t炮";"30 mm MK 103 機関砲";"30\t公\t釐\tMK 103\t火\t砲";;
"weapons/cannonMK108_underwing";"30 mm MK 108 cannon (secondary)";"Canon MK 108 30 mm (secondaire)";"Cannone MK 108 da 30mm (secondario)";"30 mm MK 108 Maschinenkanone (sekundär)";"Cañón MK 108 de 30 mm (secundario)";"30-мм пушка MK 108 (подвесная)";"30-мм гармата MK 108 (підвісна)";"Działko MK 108 kal. 30 mm (dodatkowe)";"Canhão MK 108 de 30 mm (secundário)";"30 mm MK 108 top (ikincil)";"30 mm kanón MK 108 (přídavný)";"κανόνι 30 mm MK 108 (δευτερεύον)";"Meriam 30 mm/MK 108 (cadangan)";"ปืนใหญ่ Mk 108 30 มม. (รอง)";"30 mm MK 108 기관포 (보조 무장)";"30 毫\t米 MK 108 机\t炮";"30 mm MK 108 機関砲（セカンダリ）";"30\t公\t釐\tMK 108\t火\t砲\t（次\t要）";;
"weapons/cannonNR23";"23 mm NR-23 cannon";"Canon NR-23 23 mm";"Cannone NR-23 calibro 23 mm";"23 mm NR-23 Maschinenkanone";"Cañón NR-23 de 23 mm";"23-мм пушка НР-23";"23-мм гармата NR-23";"Działko NR-23 kal. 23 mm";"Canhão NR-23 de 23 mm";"23 mm NR-23 top";"23 mm kanón NR-23";"κανόνι 23 mm NR-23";"Meriam 23 mm/NR-23";"ปืนใหญ่ NR-23 23 มม.";"23 mm NR-23 기관포";"23 毫\t米 NR-23 机\t炮";"23 mm NR-23 機関砲";"23\t公\t釐\tNR-23\t火\t砲";;
"weapons/cannonNR23_turret";"23 mm NR-23 cannon";"Canon NR-23 23 mm";"Cannone da 23 mm NR-23";"23 mm NR-23 Maschinenkanone";"Cañón NR-23 de 23 mm";"23-мм пушка НР-23";"23-мм гармата NR-23";"Działko NR-23 kal. 23 mm";"Canhão NR-23 de 23 mm";"23 mm NR-23 top";"23 mm kanón NR-23";"κανόνι 23 mm NR-23";"Meriam 23 mm/NR-23";"ปืนใหญ่ NR-23 23 มม.";"23 mm NR-23 기관포";"23 毫\t米 NR-23 机\t炮";"23 mm NR-23 機関砲";"23\t公\t釐\tNR-23\t火\t砲";;
"weapons/cannonType_23_1_plane_turret";"23 mm Type 23-1 cannon";"Canon Type 23-1 23 mm";"Cannone da 23 mm Tipo 23-1";"23 mm Typ 23-1 Maschinenkanone";"Cañón Tipo 23-1 de 23 mm";"23-мм пушка Type 23-1";"23-мм гармата Type 23-1";"Działko kal. 23 mm Typ 23-1";"Canhão Type 23-1 de 23 mm";"23 mm Type 23-1 top";"23 mm kanón typ 23-1";"κανόνι 23 mm Type 23-1";"Meriam 23 mm/Type 23-1";"ปืนใหญ่ Type 23-1 23 มม.";"23 mm 23-1식 기관포";"23 毫\t米 23-1 型\t机\t炮";"23 mm 23-1式 機関砲";"23\t公\t釐\tType 23-1\t火\t砲";;
"weapons/cannonNS23";"23 mm NS-23 cannon";"Canon NS-23 23 mm";"Cannone NS-23 calibro 23 mm";"23 mm NS-23 Maschinenkanone";"Cañón NS-23 de 23 mm";"23-мм пушка НС-23";"23-мм гармата NS-23";"Działko NS-23 kal. 23 mm";"Canhão NS-23 de 23 mm";"23 mm NS-23 top";"23 mm kanón NS-23";"κανόνι 23 mm NS-23";"Meriam 23 mm/NS-23";"ปืนใหญ่ NS-23 23 มม.";"23 mm NS-23 기관포";"23 毫\t米 NS-23 机\t炮";"23 mm NS-23 機関砲";"23\t公\t釐\tNS-23\t火\t砲";;
"weapons/cannonNS23k";"23 mm NS-23K cannon";"Canon NS-23K 23 mm";"Cannone NS-23K calibro 23 mm";"23 mm NS-23K Maschinenkanone";"Cañón NS-23K de 23 mm";"23-мм пушка НС-23К";"23-мм гармата NS-23K";"Działko NS-23K kal. 23 mm";"Canhão NS-23K de 23 mm";"23 mm NS-23K top";"23 mm kanón NS-23K";"κανόνι 23 mm NS-23K";"Meriam 23 mm/NS-23K";"ปืนใหญ่ NS-23K 23 มม.";"23mm NS-23K 기관포";"23 毫\t米 NS-23K 机\t炮";"23 mm NS-23K 機関砲";"23\t公\t釐\tNS-23K\t火\t砲";;
"weapons/cannonNS37";"37 mm NS-37 cannon";"Canon NS-37 37 mm";"Cannone NS-37 calibro 37 mm";"37 mm NS-37 Maschinenkanone";"Cañón NS-37 de 37 mm";"37-мм пушка НС-37";"37-мм гармата NS-37";"Działko NS-37 kal. 37 mm";"Canhão NS-37 de 37 mm";"37 mm NS-37 top";"37 mm kanón NS-37";"κανόνι 37 mm NS-37";"Meriam 37 mm/NS-37";"ปืนใหญ่ NS-37 37 มม.";"37 mm NS-37 기관포";"37 毫\t米 NS-37 机\t炮";"37 mm NS-37 機関砲";"37\t公\t釐\tNS-37\t火\t砲";;
"weapons/cannonNS37_su_6";"37 mm NS-37 cannon";"Canon NS-37 37 mm";"Cannone NS-37 da 37 mm";"37 mm NS-37 Maschinenkanone";"Cañón NS-37 de 37 mm";"37-мм пушка НС-37";"37-мм гармата NS-37";"Działko NS-37 kal. 37 mm";"Canhão NS-37 de 37 mm";"37 mm NS-37 top";"37 mm kanón NS-37";"κανόνι 37 mm NS-37";"Meriam 37 mm/NS-37";"ปืนใหญ่ NS-37 37 มม.";"37 mm NS-37 기관포";"37 毫\t米 NS-37 机\t炮";"37 mm NS-37 機関砲";"37\t公\t釐\tNS-37\t火\t砲";;
"weapons/cannonNS37_assault";"37 mm NS-37 cannon";"Canon NS-37 37 mm";"Cannone NS-37 da 37 mm";"37 mm NS-37 Maschinenkanone";"Cañón NS-37 de 37 mm";"37-мм пушка НС-37";"37-мм гармата NS-37";"Działko NS-37 kal. 37 mm";"Canhão NS-37 de 37 mm";"37 mm NS-37 top";"37 mm kanón NS-37";"κανόνι 37 mm NS-37";"Meriam 37 mm/NS-37";"ปืนใหญ่ NS-37 37 มม.";"37 mm NS-37 기관포";"37 毫\t米 NS-37 机\t炮";"37 mm NS-37 機関砲";"37\t公\t釐\tNS-37\t火\t砲";;
"weapons/cannonSH37";"37 mm SH-37 cannon";"Canon SH-37 37 mm";"Cannone da 37mm SH-37";"37 mm SH-37 Maschinenkanone";"Cañón NS-37 de 37 mm";"37-мм пушка Ш-37";"37-мм гармата SH-37";"Działko SH-37 kal. 37 mm";"Canhão SH-37 de 37 mm";"37 mm SH-37 top";"37mm kanón Š-37";"κανόνι 37 mm SH-37";"Meriam 37 mm/SH-37";"ปืนใหญ่ SH-37 37 มม.";"37 mm SH-37 기관포";"37 毫\t米 Sh-37 机\t炮";"37 mm SH-37 機関砲";"37\t公\t釐\tSH-37\t火\t砲";;
"weapons/cannonSH37/short";"SH-37";"SH-37";"SH-37";"SH-37";"SH-37";"Ш-37";"SH-37";"SH-37";"SH-37";"SH-37";"Š-37";"SH-37";"SH-37";"SH-37";"SH-37";"Sh-37";"SH-37";"SH-37";;
"weapons/cannonNS45";"45 mm NS-45 cannon";"Canon NS-45 45 mm";"Cannone NS-45 calibro 45mm";"45 mm NS-45 Geschütz";"Cañón NS-45 de 45 mm";"45-мм пушка НС-45";"45-мм гармата NS-45";"Działko NS-45 kal. 45 mm";"Canhão NS-45 de 45 mm";"45 mm NS-45 top";"45 mm kanón NS-45";"κανόνι 45 mm NS-45";"Meriam 45 mm/NS-45";"ปืนใหญ่ NS-45 45 มม.";"45 mm NS-45 기관포";"45 毫\t米 NS-45 机\t炮";"45 mm NS-45 機関砲";"45\t公\t釐\tNS-45\t火\t砲";;
